30000150|R16-0103|PAYMENT|2016-01-14 00:00:00.0|2016-01-15 15:06:26.197|2016-01-15 15:17:58.13|106.00|DISB-160067|AED_ELEGANT
30000150|R16-1238|PAYMENT |2016-05-04 00:00:00.0|2016-05-04 10:19:17.337|2016-05-04 10:19:17.337|339.20|GI-1601157|AED_ELEGANT
30000150|R15-4176|PAYMENT |2015-12-17 00:00:00.0|2015-12-17 10:08:52.16|2015-12-17 10:08:52.16|27.56|DISB-002163|AED_ELEGANT
30000285|R16-1868|PAYMENT |2016-06-07 00:00:00.0|2016-06-08 12:58:32.433|2016-06-08 12:58:32.433|169.60|GI-03274|AED_ELEGANT
30000285|R16-1868|PAYMENT |2016-06-07 00:00:00.0|2016-06-08 12:58:32.433|2016-06-08 12:58:32.433|84.80|GI-1601141|AED_ELEGANT
30010645|R16-3876|PAYMENT |2016-11-17 00:00:00.0|2016-11-17 08:39:02.78|2016-11-17 08:39:35.407|318.00|GI-1604750|AED_ELEGANT
30010645|R16-3876|PAYMENT |2016-11-17 00:00:00.0|2016-11-17 08:39:02.78|2016-11-17 08:39:35.407|34.98|DISB-161719|AED_ELEGANT
30010645|R16-3876|PAYMENT |2016-11-17 00:00:00.0|2016-11-17 08:39:02.78|2016-11-17 08:39:35.407|1060.00|DISB-162656|AED_ELEGANT
30EM0001|R16-2211|PAYMENT|2016-06-17 00:00:00.0|2016-07-01 17:33:49.173|2016-07-01 17:33:49.173|328.60|DISB-160926|AED_ELEGANT
30EM0001|R16-2211|PAYMENT|2016-06-17 00:00:00.0|2016-07-01 17:33:49.173|2016-07-01 17:33:49.173|318.00|GI-1601579|AED_ELEGANT
30EM0001|R16-0876|PAYMENT|2016-03-31 00:00:00.0|2016-04-06 11:11:07.78|2016-04-06 12:19:36.843|318.00|GI-1600410|AED_ELEGANT
30EM0001|R17-0990|PAYMENT|2017-03-24 00:00:00.0|2017-03-24 10:07:40.853|2017-03-24 10:07:40.853|318.00|GI-1602421|AED_ELEGANT
30EM0001|R17-0990|PAYMENT|2017-03-24 00:00:00.0|2017-03-24 10:07:40.853|2017-03-24 10:07:40.853|318.00|GI-1603594|AED_ELEGANT
30EM0001|R17-0990|PAYMENT|2017-03-24 00:00:00.0|2017-03-24 10:07:40.853|2017-03-24 10:07:40.853|318.00|GI-1700002|AED_ELEGANT
30EM0001|R17-0990|PAYMENT|2017-03-24 00:00:00.0|2017-03-24 10:07:40.853|2017-03-24 10:07:40.853|487.60|DISB-170416|AED_ELEGANT
30EM0001|R15-1174|PAYMENT |2015-04-15 00:00:00.0|2015-04-20 12:09:07.557|2015-04-20 12:09:07.557|300.00|I-0001842|AED_ELEGANT
30EM0001|R16-0249|PAYMENT |2016-02-01 00:00:00.0|2016-02-03 13:22:52.13|2016-02-03 13:22:52.13|318.00|GI-02255|AED_ELEGANT
30EM0001|R15-3134|PAYMENT |2015-09-17 00:00:00.0|2015-09-25 16:44:14.537|2015-09-25 16:44:14.537|68.90|DISB-000939|AED_ELEGANT
30EM0001|R15-3134|PAYMENT |2015-09-17 00:00:00.0|2015-09-25 16:44:14.537|2015-09-25 16:44:14.537|100.00|DISB-000525|AED_ELEGANT
30EM0001|R15-3134|PAYMENT |2015-09-17 00:00:00.0|2015-09-25 16:44:14.537|2015-09-25 16:44:14.537|742.00|GI-02128|AED_ELEGANT
30EM0005|R15-1697|PAYMENT|2015-06-08 00:00:00.0|2015-06-08 10:05:06.82|2015-06-08 10:05:06.82|254.40|GI-01036|AED_ELEGANT
30EM0005|R15-1192|PAYMENT|2015-04-16 00:00:00.0|2015-04-22 09:22:29.91|2015-04-22 09:22:29.91|400.00|I-0001851|AED_ELEGANT
30EM0005|R16-1528|PAYMENT |2016-05-18 00:00:00.0|2016-05-18 10:24:34.503|2016-05-18 10:24:34.503|254.40|GI-1600407|AED_ELEGANT
30EM0005|R16-1528|PAYMENT |2016-05-18 00:00:00.0|2016-05-18 10:24:34.503|2016-05-18 10:24:34.503|318.00|DISB-160716|AED_ELEGANT
30EM0005|R16-1528|PAYMENT |2016-05-18 00:00:00.0|2016-05-18 10:24:34.503|2016-05-18 10:24:34.503|254.40|GI-02258|AED_ELEGANT
30EM0005|R16-1528|PAYMENT |2016-05-18 00:00:00.0|2016-05-18 10:24:34.503|2016-05-18 10:24:34.503|21.20|DISB-160405|AED_ELEGANT
